Source Well,Destination Well,Transfer Volume
A01,B1,3059.5662671667124
A03,B1,1502.9448329941745
C01,B1,504.15668684865693
C03,B1,246.38984983377946
E01,B1,291.08262447691664
E03,B1,250.85755631235122
G01,B1,267.1982056738683
G03,B1,243.53424912501268
I01,B1,343.729049768112
I03,B1,504.4992621738089
K01,B1,238.98757966709937
K03,B1,267.51912593050275
M01,B1,171.15139407540852
M03,B1,169.3684314878995
O01,B1,1791.9261806093048
O03,B1,147.08870385639347
