Sample Well ID,Sample Concentration,Sample Calculated Weight,Sample Calculated Weight Normalised,Sample Calculated Volume In Pool
G10,36.063,3.471341818484319,0.00651807613418809,2.607230453675236
E16,36.395,3.4396757796400603,0.006458617382256493,2.583446952902597
E24,36.894,3.393153358269638,0.00637126306790332,2.548505227161328
I24,37.223,3.3631625607823126,0.006314949886554687,2.525979954621875
O17,37.264,3.3594622155431515,0.0063080018148138975,2.523200725925559
O05,37.293,3.35684981095648,0.006303096549680237,2.521238619872095
G02,37.341,3.352534747328674,0.006294994232270831,2.5179976929083323
A20,39.97,3.1320240180135106,0.005880945199580313,2.352378079832125
O03,41.192,3.0391095358322007,0.005706481346553338,2.2825925386213353
K20,41.777,2.99655312731886,0.005626573943251672,2.250629577300669
G18,41.952,2.9840532036613276,0.005603103061289691,2.2412412245158766
K06,42.011,2.9798624169860277,0.0055952340964800906,2.2380936385920362
O23,42.225,2.9647602131438724,0.005566876959792187,2.2267507839168745
I02,42.306999999999995,2.9590138747724968,0.00555608716352436,2.222434865409744
C06,43.38,2.88582295988935,0.005418657898276281,2.1674631593105125
G04,43.788000000000004,2.8589339545080845,0.00536816889620958,2.147267558483832
A14,44.151,2.8354284161174155,0.005324032969292317,2.129613187716927
I10,44.692,2.801105343238164,0.005259585152314175,2.10383406092567
O21,44.693000000000005,2.80104266887432,0.005259467469787776,2.1037869879151105
M21,45.093,2.7761958618854368,0.005212813066933339,2.085125226773336
G12,45.173,2.771279304009032,0.005203581334585374,2.0814325338341497
K05,45.256,2.7661967473926112,0.005194037909387155,2.0776151637548623
C08,45.912,2.7266727652901204,0.005119824438648395,2.047929775459358
M05,46.225,2.708209843158464,0.0050851569416381845,2.034062776655274
C10,47.323,2.6453732857173047,0.004967169867236335,1.986867946894534
K08,47.357,2.643474037629073,0.0049636036832406,1.98544147329624
O11,47.608999999999995,2.629481820664161,0.004937330748959758,1.9749322995839032
O07,47.806999999999995,2.6185914196665765,0.004916882038764723,1.9667528155058893
E18,48.078,2.6038312741794583,0.004889167178901474,1.9556668715605896
A08,49.14,2.547557997557998,0.00478350385891789,1.9134015435671559
C18,49.293,2.539650660337168,0.004768656393955026,1.9074625575820106
C05,50.391999999999996,2.4842633751389114,0.004664656684140838,1.8658626736563353
C04,51.59,2.426574917619694,0.004556336104423825,1.82253444176953
M01,52.205,2.3979886984005367,0.004502660274441627,1.8010641097766507
I23,52.327,2.3923978061039235,0.004492162356474193,1.7968649425896772
K23,52.346000000000004,2.391529438734574,0.004490531838673921,1.7962127354695685
O13,53.383,2.345072401326265,0.004403300294611114,1.7613201178444455
C20,53.603,2.3354476428558106,0.004385228058638977,1.7540912234555908
K19,54.32899999999999,2.304238988385577,0.004326628129124871,1.7306512516499486
O19,54.952,2.2781154462076,0.0042775764235555595,1.7110305694222239
K09,54.993,2.2764169985270852,0.004274387278875949,1.7097549115503798
E22,54.997,2.2762514318962856,0.004274076397389405,1.709630558955762
M23,55.327,2.2626746434832907,0.004248583505833049,1.6994334023332196
I15,55.873999999999995,2.240523320327881,0.00420699036452062,1.682796145808248
O15,56.52,2.214915074309979,0.004158906221288484,1.6635624885153935
K17,56.522,2.214836700753689,0.004158759060670625,1.6635036242682502
K07,58.215,2.1504251481576913,0.004037814646177533,1.6151258584710133
E14,58.268,2.1484691425825497,0.004034141889668859,1.6136567558675436
K03,59.104,2.118079994585815,0.003977080732729173,1.5908322930916694
I21,59.651,2.0986571893178656,0.0039406108804081255,1.57624435216325
O09,60.144,2.081454509177973,0.003908309717132633,1.5633238868530532
K02,60.226000000000006,2.0786205293394877,0.003902988404131522,1.5611953616526089
A10,60.716,2.0618453126029386,0.003871489881204709,1.5485959524818838
K21,60.885,2.0561221975856125,0.0038607436910113348,1.5442974764045339
M03,60.94,2.054266491631113,0.0038572592652974256,1.5429037061189703
K15,61.119,2.0482501349825752,0.0038459624605642288,1.5383849842256916
I06,61.247,2.043969500546966,0.0038379247902301356,1.5351699160920542
K18,61.423,2.0381127590641945,0.003826927692024569,1.5307710768098277
M11,61.946999999999996,2.0208726814857867,0.003794556308251007,1.5178225233004028
E20,62.619,1.9991855507114455,0.003753834772628517,1.5015339090514068
M19,62.996,1.987221410883231,0.003731369922331975,1.49254796893279
C09,63.278,1.9783653086380735,0.0037147409783372595,1.485896391334904
A12,63.588,1.9687205133043972,0.00369663111950722,1.478652447802888
C07,64.313,1.946527140702502,0.0036549590227049756,1.4619836090819902
I19,64.535,1.9398310994034247,0.0036423859863209903,1.456954394528396
M09,64.743,1.9335989991195963,0.003630684083641863,1.4522736334567452
E10,65.855,1.9009490547414776,0.003569377869975326,1.4277511479901304
K13,66.186,1.8914422989756141,0.003551527205560467,1.420610882224187
E08,66.84899999999999,1.8726832114167755,0.0035163036040512965,1.4065214416205185
M13,67.066,1.866623922703009,0.003504926186550936,1.4019704746203743
E17,68.03,1.8401734528884317,0.0034552606148350005,1.3821042459340003
M15,69.528,1.8005264066275457,0.0033808160687381354,1.3523264274952542
K11,69.661,1.7970887584157564,0.0033743612584835863,1.3497445033934345
M17,70.35600000000001,1.779336517141395,0.0033410281941444234,1.3364112776577695
G06,70.86,1.766680779000847,0.0033172647421284944,1.3269058968513978
I17,72.05199999999999,1.737453505801366,0.0032623852166105746,1.3049540866442297
E19,72.12100000000001,1.7357912397221336,0.0032592640094733167,1.3037056037893267
E12,72.176,1.7344685213921527,0.0032567803650413586,1.3027121460165434
M07,73.193,1.7103684778599049,0.0032115281465061566,1.2846112586024627
G07,73.513,1.7029232924788813,0.0031975484557455833,1.2790193822982334
G05,73.751,1.6974278314870308,0.0031872297274236974,1.2748918909694789
G09,73.866,1.694785151490537,0.003182267614697223,1.2729070458788894
E06,73.92399999999999,1.693455440722905,0.003179770840690779,1.2719083362763115
C11,73.967,1.6924709667824842,0.0031779223116690566,1.2711689246676225
C03,76.3,1.6407208387942336,0.0030807520265691366,1.2323008106276547
A11,77.548,1.6143162944240987,0.0030311726882347075,1.212469075293883
K04,78.111,1.6026808003994317,0.003009324930255983,1.2037299721023933
A21,78.357,1.5976492208736937,0.002999877223824612,1.1999508895298447
I13,78.74600000000001,1.5897569400350493,0.002985058029959935,1.194023211983974
K01,79.351,1.5776360726392864,0.002962298895127032,1.1849195580508127
A17,79.431,1.576047135249462,0.0029593153759517707,1.1837261503807084
E04,80.46600000000001,1.555775109984341,0.00292125095850701,1.168500383402804
E02,80.825,1.5488648314259204,0.0029082756526721326,1.163310261068853
C21,81.501,1.5360179629697797,0.002884153318698238,1.153661327479295
A19,83.17200000000001,1.505157985860626,0.0028262080943974545,1.1304832377589817
G23,83.93799999999999,1.4914222402249282,0.0028004167317213315,1.1201666926885325
I05,84.69200000000001,1.4781443347659755,0.0027754850473152726,1.110194018926109
C01,84.895,1.4746098121208553,0.0027688483376786042,1.1075393350714418
A05,86.319,1.450283251659542,0.0027231707923774037,1.0892683169509616
C23,87.59299999999999,1.4291895471099292,0.0026835635225100764,1.0734254090040305
G01,88.16,1.4199977313974594,0.002666304215372336,1.0665216861489344
A09,88.654,1.4120851851016312,0.0026514469694229824,1.060578787769193
A13,88.835,1.409208082399955,0.002646044685396804,1.0584178741587216
I07,90.564,1.3823042268451042,0.0025955277994260976,1.0382111197704391
G13,90.912,1.3770129355860612,0.0025855924369414937,1.0342369747765974
A15,92.175,1.358144833197722,0.0025501641402465433,1.0200656560986172
A03,93.185,1.343424370875141,0.002522523792748029,1.0090095170992117
A07,94.446,1.3254875802045616,0.0024888442033249173,0.9955376813299669
E01,96.667,1.2950334654018436,0.002431661059381434,0.9726644237525737
G03,97.654,1.2819444159993447,0.0024070839865978364,0.9628335946391345
G15,97.762,1.2805282215993945,0.0024044248238295563,0.9617699295318225
G17,97.889,1.2788668798332807,0.0024013053522584263,0.9605221409033705
C19,97.915,1.2785272940816015,0.002400667718196651,0.9602670872786604
E05,97.954,1.2780182534659128,0.002399711901782726,0.9598847607130904
E03,99.066,1.263672703046454,0.0023727755196255537,0.9491102078502215
I09,99.125,1.2629205548549811,0.002371363224486508,0.9485452897946032
I03,99.361,1.259920894515957,0.0023657308161876903,0.9462923264750761
C13,99.443,1.2588819725873115,0.0023637800511571968,0.9455120204628787
G11,99.84100000000001,1.2538636431926764,0.0023543572242588225,0.941742889703529
G21,100.175,1.2496830546543551,0.0023465074083077126,0.938602963323085
E21,101.068,1.2386413108006493,0.0023257745243521703,0.9303098097408681
E15,101.26,1.2362927118309304,0.002321364602283479,0.9285458409133915
C15,103.00399999999999,1.2153605685216111,0.002282060693052941,0.9128242772211763
C17,104.883,1.193587139955951,0.002241177117618919,0.8964708470475676
G19,105.85600000000001,1.1826160066505442,0.0022205768178206724,0.888230727128269
I01,107.135,1.1684976898305877,0.0021940671081086957,0.8776268432434783
E09,113.125,1.106625414364641,0.002077890648638454,0.8311562594553815
E13,115.94200000000001,1.0797381449345362,0.002027404906136043,0.8109619624544172
E07,119.12299999999999,1.050905366721792,0.0019732661167635563,0.7893064467054225
E11,122.77799999999999,1.019620778966916,0.0019145236086857997,0.7658094434743199
K10,124.49600000000001,1.0055503791286466,0.0018881038718290151,0.7552415487316061
E23,125.18700000000001,1.0,0.0018776820247088362,0.7510728098835345
