Source Well,Destination Well,Transfer Volume
A01,B1,451.6716124904879
A03,B1,2928.539945304405
C01,B1,455.0102622132265
C03,B1,478.7235533254399
E01,B1,427.97669539279286
E03,B1,462.58155482117604
G01,B1,465.5347347124865
G03,B1,500.3527817455062
I01,B1,491.25168694358507
I03,B1,461.27603537299217
K01,B1,430.9730770572086
K03,B1,559.0425076930095
M01,B1,539.4766562116072
M03,B1,590.8553853746173
O01,B1,327.0886689307281
O03,B1,429.64484241073063
