Source Well,Destination Well,Transfer Volume
A01,B1,769.6873149967425
A03,B1,449.7160939069705
C01,B1,436.2391628680612
C03,B1,475.7954791802604
E01,B1,502.1144520636444
E03,B1,883.4582078605847
G01,B1,472.5359570382679
G03,B1,463.67140631413577
I01,B1,477.01983327408595
I03,B1,708.9309993044393
K01,B1,679.1436414997877
K03,B1,728.5207413791705
M01,B1,420.2458387361338
M03,B1,444.9763811176878
O01,B1,487.08626979347997
O03,B1,1600.8582206665483
