Source Well,Destination Well,Transfer Volume
A01,B1,677.5074187357319
A03,B1,4392.809917956608
C01,B1,682.5153933198397
C03,B1,718.0853299881599
E01,B1,641.9650430891893
E03,B1,693.8723322317641
G01,B1,698.3021020687297
G03,B1,750.5291726182593
I01,B1,736.8775304153776
I03,B1,691.9140530594882
K01,B1,646.459615585813
K03,B1,838.5637615395142
M01,B1,809.2149843174108
M03,B1,886.2830780619261
O01,B1,490.6330033960921
O03,B1,644.4672636160959
