Sample Well ID,Sample Concentration,Sample Calculated Weight,Sample Calculated Weight Normalised,Sample Calculated Volume In Pool
A01,1.147,4.065387968613775,0.26272220397832896,2627.22203978329
A03,1.819,2.5634964266080265,0.16566375369056807,1656.6375369056807
C01,3.7939999999999996,1.2290458618871904,0.07942603267346952,794.2603267346952
E01,4.603,1.01303497718879,0.06546651487359187,654.6651487359187
E03,2.2769999999999997,2.047870004391744,0.1323418392460006,1323.418392460006
I01,2.832,1.646539548022599,0.10640620337681615,1064.0620337681614
I03,2.443,1.9087187883749488,0.12334931148716467,1233.4931148716466
O01,4.663,1.0,0.06462414067406033,646.2414067406033
