Source Well,Destination Well,Transfer Volume
A01,A1,2627.22203978329
A03,A1,1656.6375369056807
C01,A1,794.2603267346952
E01,A1,654.6651487359187
E03,A1,1323.418392460006
I01,A1,1064.0620337681614
I03,A1,1233.4931148716466
O01,A1,646.2414067406033
